#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2023-07-06-18-38-45
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1687210609.145151	CMz07y2Ljh2lfSV907	192.168.0.146	43387	192.168.0.1	53	udp	dns	1.001525	0	121	SHR	-	-	0	Cd	0	0	2	177	-
1687210624.144811	CrpFUs4FHH0MEvluul	192.168.0.146	53324	192.168.0.1	53	udp	dns	1.001813	0	866	SHR	-	-	0	Cd	0	0	7	1062	-
1687210645.391995	CbEHa41g649bNFQM1c	192.168.0.1	5353	224.0.0.251	5353	udp	dns	-	-	-	S0	-	-	0	D	1	117	0	0	-
1687210645.391995	Cmh1X5373uXIDByEO4	fe80::e0e:76ff:fedc:1d2f	5353	ff02::fb	5353	udp	dns	-	-	-	S0	-	-	0	D	1	137	0	0	-
1687210649.144365	Cr0UTh1O9vm2SiWuC6	192.168.0.146	55892	192.168.0.1	53	udp	dns	1.001589	0	113	SHR	-	-	0	Cd	0	0	2	169	-
1687210645.145568	CjRfLo3vpNeNa3KUqh	192.168.0.146	46025	192.168.0.1	53	udp	dns	1.999485	0	1252	SHR	-	-	0	CdC	0	0	13	1616	-
1687210661.144346	Cj9cun3iENMTsgSzoa	192.168.0.146	54075	192.168.0.1	53	udp	dns	1.000452	0	705	SHR	-	-	0	Cd	0	0	8	929	-
1687210622.954599	CiCLDr2uJm6yAEKoSl	192.168.0.130	36597	239.255.255.250	1900	udp	-	3.015789	668	0	S0	-	-	0	D	4	780	0	0	-
1687210683.144850	C1kPng1uzYUUDb0Ep4	192.168.0.146	45421	192.168.0.1	53	udp	dns	0.000958	0	79	SHR	-	-	0	Cd	0	0	1	107	-
1687210644.034205	Cyv2hHffoOZJWr2s	0.0.0.0	68	255.255.255.255	67	udp	dhcp	-	-	-	S0	-	-	0	D	1	336	0	0	-
1687210644.035061	CcJTir3hc8fHWtMVV3	::	135	ff02::1:ff5a:80e3	136	icmp	-	-	-	-	OTH	-	-	0	-	1	72	0	0	-
